image,perturbation_type,original_caption,perturbed_caption,references,reference_count,BLEU-1,BLEU-2,BLEU-3,BLEU-4,METEOR,ROUGE-L,CIDEr,CLIPScore,polos
2224995194_518859d97d.jpg,original,the rock climbers are on their equipment in front of a cave,the rock climbers are on their equipment in front of a cave,two people hang from safety ropes over a giant cliff ||| two people hanging on a rope over a cliff ||| two people lower themselves into a cave with long ropes ||| two people repel down into a hole,4,0.25,0.1507556722888818,0.0610261222235142,0.0398635712826801,0.1838235294117647,0.1904761904761905,0.1954816765450369,0.9052588790655136,0.6618930101394653
2224995194_518859d97d.jpg,hallucination,the rock climbers are on their equipment in front of a cave,the rock climbers are on their equipment in front of a cave with a helicopter,two people hang from safety ropes over a giant cliff ||| two people hanging on a rope over a cliff ||| two people lower themselves into a cave with long ropes ||| two people repel down into a hole,4,0.3333333333333333,0.2182178902359923,0.154150800490952,0.0743299818451363,0.2433862433862433,0.25,0.215553229956611,0.8915767073631287,0.6149278879165649
3168123064_d1983b8f92.jpg,original,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.6875,0.5244044240850758,0.3399472648478799,0.2344621944105862,0.606971153846154,0.5384615384615384,0.4194815323946246,0.8136837184429169,0.7658903002738953
3168123064_d1983b8f92.jpg,action_replacement,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is swimming in the ocean with a wave coming down,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.625,0.4564354645876384,0.3098990471205467,0.2187405715612322,0.4395761741122566,0.4800000000000001,0.3767642516443602,0.7978208363056183,0.6965951323509216
3168123064_d1983b8f92.jpg,negation,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is not surfing in the ocean with a wave coming down,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.6470588235294118,0.4496730838653134,0.2998546863420024,0.2094841271665114,0.5349990463475109,0.5185185185185185,0.3000837159699389,0.8021101355552673,0.6827134490013123
3168123064_d1983b8f92.jpg,hallucination,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is surfing in the ocean with a wave coming down with a helicopter,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.5789473684210527,0.4392976851069795,0.2831606939029296,0.194086232706272,0.5738636363636362,0.4827586206896551,0.1803433336511523,0.7791564613580704,0.6427282094955444
2441629086_52f68eb316.jpg,original,a girl is peeking in a window,a girl is peeking in a window,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.8571428571428571,0.7559289460184544,0.2252495760887212,0.1300118652068738,0.6147540983606558,0.6153846153846153,1.1623428902373536,0.8037423342466354,0.8012869954109192
2441629086_52f68eb316.jpg,person_replacement,a girl is peeking in a window,a boy is peeking in a window,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.7142857142857143,0.4879500364742665,0.1682390865739974,0.1044552273072038,0.4189435336976321,0.4615384615384615,0.9105746183614056,0.7494774460792542,0.6535828709602356
2441629086_52f68eb316.jpg,negation,a girl is peeking in a window,a girl is not peeking in a window,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.75,0.6546536707079771,0.1925856785554179,0.1093265113929093,0.6048387096774195,0.5714285714285715,0.9991008559981364,0.7918132096529007,0.6949434280395508
2441629086_52f68eb316.jpg,hallucination,a girl is peeking in a window,a girl is peeking in a window with a suitcase,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.6333861926251716,0.5046941987886602,0.1422915346744467,0.0781182355823948,0.3670058139534883,0.5,0.8722628958661476,0.7338187098503113,0.5221320986747742
3279524184_d5e2ffbaed.jpg,original,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something blue in its mouth,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4,0.5276331810218101,0.4756021222025773,0.4131554120176103,0.3316186519505937,0.474468085106383,0.5,1.3106155193594815,0.8001028001308441,0.5456849336624146
3279524184_d5e2ffbaed.jpg,color_replacement,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something red in its mouth,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4,0.4616790333940838,0.444885048426159,0.3951689354898305,0.3207310180540507,0.474468085106383,0.4545454545454546,1.2810173416455202,0.7678066194057465,0.46958425641059875
3279524184_d5e2ffbaed.jpg,hallucination,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something blue in its mouth with an umbrella,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4,0.5625,0.4743416490252569,0.4005943545145987,0.3153554052490132,0.4597938144329897,0.4516129032258064,0.8086307663446152,0.7806780934333801,0.46741440892219543
3339105374_cc41e0b7d7.jpg,original,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black dog in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4,0.3636363636363636,0.2631806779839075,0.1512954970122327,0.0653402965991945,0.5461165048543688,0.3870967741935484,0.0443549520723253,0.7054427266120911,0.6215642690658569
3339105374_cc41e0b7d7.jpg,object_replacement,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black cat in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4,0.3181818181818182,0.2461829819586654,0.1447089370238733,0.0631950577114568,0.4699029126213593,0.3225806451612903,0.0214219623897023,0.6840132176876068,0.5145325660705566
