image,perturbation_type,original_caption,perturbed_caption,references,reference_count,BLEU-1,BLEU-2,BLEU-3,BLEU-4,METEOR,ROUGE-L,CIDEr,CLIPScore,original_BLEU-1,original_BLEU-2,original_BLEU-3,original_BLEU-4,original_METEOR,original_ROUGE-L,original_CIDEr,original_CLIPScore,delta_BLEU-1,delta_BLEU-2,delta_BLEU-3,delta_BLEU-4,delta_METEOR,delta_ROUGE-L,delta_CIDEr,delta_CLIPScore,normalized_delta_BLEU-1,normalized_delta_BLEU-2,normalized_delta_BLEU-3,normalized_delta_BLEU-4,normalized_delta_METEOR,normalized_delta_ROUGE-L,normalized_delta_CIDEr,normalized_delta_CLIPScore
2224995194_518859d97d.jpg,hallucination,the rock climbers are on their equipment in front of a cave,the rock climbers are on their equipment in front of a cave with a helicopter,two people hang from safety ropes over a giant cliff ||| two people hanging on a rope over a cliff ||| two people lower themselves into a cave with long ropes ||| two people repel down into a hole,4,0.3333333333333333,0.2182178902359923,0.154150800490952,0.0743299818451363,0.2433862433862433,0.25,0.215553229956611,0.8915767073631287,0.25,0.1507556722888818,0.0610261222235142,0.0398635712826801,0.1838235294117647,0.1904761904761905,0.1954816765450369,0.9052588790655136,0.0833333333333333,0.0674622179471105,0.0931246782674378,0.0344664105624561,0.0595627139744786,0.0595238095238095,0.0200715534115741,-0.0136821717023849,0.4090956643236723,0.3143601458103641,0.4714848122160583,0.20478910439761216,0.338029992088792,0.3716113774837087,0.028325186301400306,-0.19009328566729064
3168123064_d1983b8f92.jpg,action_replacement,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is swimming in the ocean with a wave coming down,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.625,0.4564354645876384,0.3098990471205467,0.2187405715612322,0.4395761741122566,0.4800000000000001,0.3767642516443602,0.7978208363056183,0.6875,0.5244044240850758,0.3399472648478799,0.2344621944105862,0.606971153846154,0.5384615384615384,0.4194815323946246,0.8136837184429169,-0.0625,-0.0679689594974374,-0.0300482177273331,-0.0157216228493539,-0.1673949797338974,-0.0584615384615383,-0.0427172807502643,-0.0158628821372985,-0.3068217482427543,-0.3167214578528146,-0.15213237303127033,-0.093413181426653,-0.9499990833090335,-0.36497954367015245,-0.06028307379750363,-0.22039099137357232
3168123064_d1983b8f92.jpg,negation,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is not surfing in the ocean with a wave coming down,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.6470588235294118,0.4496730838653134,0.2998546863420024,0.2094841271665114,0.5349990463475109,0.5185185185185185,0.3000837159699389,0.8021101355552673,0.6875,0.5244044240850758,0.3399472648478799,0.2344621944105862,0.606971153846154,0.5384615384615384,0.4194815323946246,0.8136837184429169,-0.0404411764705882,-0.0747313402197624,-0.0400925785058774,-0.0249780672440747,-0.071972107498643,-0.0199430199430199,-0.1193978164246857,-0.0115735828876495,-0.1985317194511938,-0.3482327697335164,-0.20298638556167625,-0.1484122058845711,-0.40845571507712597,-0.1245056922851398,-0.16849544850173043,-0.1607976018655384
3168123064_d1983b8f92.jpg,hallucination,a person in a black wetsuit is surfing in the ocean with a wave coming down,a person in a black wetsuit is surfing in the ocean with a wave coming down with a helicopter,a person is surfing ||| a surfer in all black is riding a wave ||| a surfer rides the waves ||| a woman in a black wetsuit surfs in bad weather,4,0.5789473684210527,0.4392976851069795,0.2831606939029296,0.194086232706272,0.5738636363636362,0.4827586206896551,0.1803433336511523,0.7791564613580704,0.6875,0.5244044240850758,0.3399472648478799,0.2344621944105862,0.606971153846154,0.5384615384615384,0.4194815323946246,0.8136837184429169,-0.1085526315789473,-0.0851067389780963,-0.0567865709449503,-0.0403759617043141,-0.0331075174825177,-0.0557029177718833,-0.2391381987434723,-0.0345272570848465,-0.5329009311584677,-0.39658000713190106,-0.28750709518140294,-0.2399018900339342,-0.18789160409128197,-0.34775727845159815,-0.33747432957950246,-0.47970452988787315
2441629086_52f68eb316.jpg,person_replacement,a girl is peeking in a window,a boy is peeking in a window,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.7142857142857143,0.4879500364742665,0.1682390865739974,0.1044552273072038,0.4189435336976321,0.4615384615384615,0.9105746183614056,0.7494774460792542,0.8571428571428571,0.7559289460184544,0.2252495760887212,0.1300118652068738,0.6147540983606558,0.6153846153846153,1.1623428902373536,0.8037423342466354,-0.1428571428571428,-0.2679789095441879,-0.0570104895147238,-0.02555663789967,-0.1958105646630236,-0.1538461538461538,-0.2517682718759479,-0.0542648881673812,-0.7013068531262953,-1.2487269414186442,-0.28864078183445274,-0.15184989969882529,-1.1112630571586237,-0.9604724833425088,-0.35529802100696267,-0.7539293551116252
2441629086_52f68eb316.jpg,negation,a girl is peeking in a window,a girl is not peeking in a window,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.75,0.6546536707079771,0.1925856785554179,0.1093265113929093,0.6048387096774195,0.5714285714285715,0.9991008559981364,0.7918132096529007,0.8571428571428571,0.7559289460184544,0.2252495760887212,0.1300118652068738,0.6147540983606558,0.6153846153846153,1.1623428902373536,0.8037423342466354,-0.1071428571428571,-0.1012752753104773,-0.0326638975333033,-0.0206853538139644,-0.0099153886832362,-0.0439560439560438,-0.1632420342392172,-0.0119291245937347,-0.5259801398447215,-0.47192208146115394,-0.16537540726322236,-0.12290618641686692,-0.05627176020870648,-0.27442070952643016,-0.23036886768211384,-0.16573732141968703
2441629086_52f68eb316.jpg,hallucination,a girl is peeking in a window,a girl is peeking in a window with a suitcase,a girl peers into a window ||| a girl peers into a window ||| a little girl is trying to look into a dark window ||| a small girl in a pink shirt and blue jeans is peeping through a window into a house,4,0.6333861926251716,0.5046941987886602,0.1422915346744467,0.0781182355823948,0.3670058139534883,0.5,0.8722628958661476,0.7338187098503113,0.8571428571428571,0.7559289460184544,0.2252495760887212,0.1300118652068738,0.6147540983606558,0.6153846153846153,1.1623428902373536,0.8037423342466354,-0.2237566645176855,-0.2512347472297942,-0.0829580414142745,-0.051893629624479,-0.2477482844071674,-0.1153846153846153,-0.290079994371206,-0.0699236243963241,-1.0984545758125397,-1.1707025676758203,-0.42001172305470086,-0.3083364284621678,-1.4060197232458242,-0.7203543625068812,-0.40936392487367435,-0.9714840448132863
3279524184_d5e2ffbaed.jpg,color_replacement,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something red in its mouth,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4,0.4616790333940838,0.444885048426159,0.3951689354898305,0.3207310180540507,0.474468085106383,0.4545454545454546,1.2810173416455202,0.7678066194057465,0.5276331810218101,0.4756021222025773,0.4131554120176103,0.3316186519505937,0.474468085106383,0.5,1.3106155193594815,0.8001028001308441,-0.0659541476277263,-0.0307170737764183,-0.0179864765277797,-0.010887633896543,0.0,-0.0454545454545454,-0.0295981777139613,-0.0322961807250976,-0.3237786700639951,-0.14313528497970404,-0.09106448114402789,-0.0646910646712623,0.0,-0.28377596098755914,-0.041769258250159494,-0.44870706508297237
3279524184_d5e2ffbaed.jpg,hallucination,two black and white dogs and one has something blue in its mouth,two black and white dogs and one has something blue in its mouth with an umbrella,two black and white dogs run through a field ||| two white dogs are running through a field ||| two white dogs run along a light colored field and one has a blue toy ||| two white dogs with black spots jumping through the grass,4,0.5625,0.4743416490252569,0.4005943545145987,0.3153554052490132,0.4597938144329897,0.4516129032258064,0.8086307663446152,0.7806780934333801,0.5276331810218101,0.4756021222025773,0.4131554120176103,0.3316186519505937,0.474468085106383,0.5,1.3106155193594815,0.8001028001308441,0.0348668189781898,-0.0012604731773204,-0.0125610575030116,-0.0162632467015805,-0.0146742706733932,-0.0483870967741936,-0.5019847530148663,-0.0194247066974639,0.17116637367282944,-0.005873547355397398,-0.06359590119640024,-0.09663134838421522,-0.08327934153170558,-0.30208408750288623,-0.7084061386802949,-0.2698772095222799
3339105374_cc41e0b7d7.jpg,object_replacement,a woman in a red coat with a man in a white and black coat and a black dog in the snow,a woman in a red coat with a man in a white and black coat and a black cat in the snow,two people and a dog are in the snow ||| two people are interacting with a dog that has bitten an object one of them is holding ||| two people are walking up a snowy hill with a dog ||| two people playing on a snowy hill,4,0.3181818181818182,0.2461829819586654,0.1447089370238733,0.0631950577114568,0.4699029126213593,0.3225806451612903,0.0214219623897023,0.6840132176876068,0.3636363636363636,0.2631806779839075,0.1512954970122327,0.0653402965991945,0.5461165048543688,0.3870967741935484,0.0443549520723253,0.7054427266120911,-0.0454545454545454,-0.016997696025242,-0.0065865599883593,-0.0021452388877377,-0.0762135922330095,-0.064516129032258,-0.022932989682623,-0.0214295089244842,-0.22314308963109378,-0.07920578901103541,-0.033347368893377985,-0.012746367938217554,-0.43252696629339815,-0.40277878333718076,-0.032363275123180636,-0.29773093411637797
